,Name,Sector,City,Address,Phone,Email,Lat-Long
677,Aesera Academy of Design,College,Mumbai,"C-212, 2nd Floor, Railway Station Complex, E, near Mahesh Tutorials, above Ticket Counter, Nerul East, Sector 15, Nerul, Navi Mumbai, Maharashtra 400706",,,"19.0338457,73.0170122"
678,AEC Tourism and Hospitality Academy,College,Chennai,,,,
679,Zybeak Technologies,College,Chennai,,,,
680,Spaceterior,College,Chennai,,,,
681,"Saveetha Medical College, Thandalam Campus",College,Chennai,"Saveetha Nagar, Thandalam, Chennai Bengaluru, NH 48, Chennai, Tamil Nadu 602105",,,"13.0245458,80.0149211"
682,St. Christophers Teacher Training Institute,College,Chennai,,,,
683,SSI Computers,College,Chennai,,,,
684,SSKV College of Arts and Science For Women,College,Chennai,"VM87+FFH, Kanchipuram, Tamil Nadu 631502",,,"12.866194,79.6611659"
685,Sri Kumaran School of Nursing,College,Chennai,"Sri Guru College Rd, Kondayampalayam Rd, Varathaiyangar Palayam, Post, Tamil Nadu 641110",,,"11.1174955,77.0138921"
686,Guru Shree Shanthi Vijai Jain College For Women,College,Chennai,"ADMIN BLOCK, GURU SHREE SHANTIVIJAI JAIN VIDYALAYA, Periyamedu, Choolai, Chennai, Tamil Nadu 600012",,,"13.0860944,80.2612459"
687,"Jawahar School of Architecture, Planning, and Design",College,Chennai,"Jawahar Engineering College, SABARMATHI, No, 54, Kalaignar St, Kaveri Rangan nagar, Saligramam, Chennai, Tamil Nadu 600093",,,"13.0552535,80.1980237"
688,Asan Institute of Management,College,Chennai,"1/176, Bharathiyar Salai, Velachery - Tambaram Main Rd, Jalladianpet, Chennai, Tamil Nadu 600100",,,"12.9263891,80.1984974"
689,"Institute of Leather Technology, Chennai",College,Chennai,"Tharamani, CIT Campus, Tharamani, Chennai, Tamil Nadu 600113",,,"12.9955048,80.2458709"
690,Talhunt Training Academy,College,Mumbai,"Panvel Complex, Old Mumbai-Pune Highway Bhokarpada, Poyanje Post, Taluk, Panvel, Bhokarpada, Maharashtra 410221",,,"18.9097933,73.2006786"
691,Le Tech Training and Placement,College,Chennai,,,,
692,Maples ESM Technologies Pvt Ltd,College,Chennai,,,,
693,Davinci School of Design and Architecture,College,Chennai,,,,
694,India Heart Foundation,College,Chennai,,,,
695,R.S.V. Skin and Laser Centre,College,Chennai,"9/5 MAHALINGAM, 2nd Cross St, Mahalingapuram, Chennai, Tamil Nadu 600034",,,"13.0580754,80.2294973"
696,Raymax Multimedia,College,Chennai,,,,
697,Guru Shree Shantivijal Jain College for Women,College,Chennai,"ADMIN BLOCK, GURU SHREE SHANTIVIJAI JAIN VIDYALAYA, Periyamedu, Choolai, Chennai, Tamil Nadu 600012",,,"13.0860944,80.2612459"
698,"NIIT Imperia Centre for Advanced Learning, Chennai",College,Chennai,,,,
699,"Institute For Personality, Etiquette and Grooming (IPEG Chennai)",College,Chennai,"3, Nungambakkam High Rd, Jayalakshmipuram, Sector 4, Nungambakkam, Chennai, Tamil Nadu 600034",,,"13.0615686,80.2390869"
700,Erk College of Pharmacy,College,Chennai,"37/4C1, Erumiyampatty, Tamil Nadu 636905",,,"11.9741113,78.4314973"
701,Prof. S. A. College of Education,College,Chennai,"1/145, Rajiv Gandhi Street, Old Mahabalipuram Road, Semmancherry, Semmancheri, Chennai, Tamil Nadu 600119",,,"12.8617531,80.2267378"
702,Spark Training Academy,College,Chennai,,,,
703,"Aptech Aviation and Hospitality Academy, Chennai",College,Chennai,,,,
704,Data Extern,College,Chennai,,,,
705,Jaro - Bharati Vidyapeeth Deemed University,College,Mumbai,"13, Lal Bahadur Shastri Marg, Vikhroli Village, Pirojshanagar, Vikhroli, Mumbai, Maharashtra 400083",,,"19.106942,72.9172781"
706,"Pediatric Emergency Unit, Institute of Child Health and Hospital for Children",College,Chennai,,,,
707,Da Vinci School of Architecture,College,Chennai,,,,
708,Aringar Anna Institute of Management Studies and Computer Application,College,Chennai,"Pennalur, Pennalur, Tamil Nadu 602105",,,"12.9712083,79.9737042"
709,ZeroIn Academy,College,Chennai,"Ground Floor, 12, Srinivasa Nagar 2nd St, Srinivasa Nagar Extension, Murugu Nagar, Velachery, Chennai, Tamil Nadu 600042",,,"12.9738203,80.2119562"
710,"Emerge Vocational Skills, Mylapore",College,Chennai,"60, Luz Church Rd, Kattukoil Garden, Mylapore, Chennai, Tamil Nadu 600004",,,"13.03765,80.2606203"
711,DigiGrad by Social Beat,College,Mumbai,"10th Floor, 1002, Sumer Plaza, Marol Maroshi Rd, Sankasth Pada Welfare Society, Marol, Andheri East, Mumbai, Maharashtra 400072",,,"19.115374,72.8783282"
712,Merf Institute of Speech and Hearing,College,Chennai,"Old No:172, New No: 212, Royapettah High Rd, Krishnapuram, Royapettah, Chennai, Tamil Nadu 600004",,,"13.0465286,80.2637526"
713,Hindustan College of Arts and Science powered by Sunstone,College,Chennai,,,,
714,Gnanodaya Teacher Training Institute,College,Chennai,,,,
715,Avaris Aviation,College,Chennai,,,,
716,Jaro Education - IMT Ghaziabad,College,Chennai,"Raj Nagar, Ghaziabad, Uttar Pradesh 201001",,,"28.674288,77.4461871"
717,Aspira,College,Chennai,,,,
718,Blue Lotus Technologies,College,Chennai,"Plot No: 194, 195, First Main Road, OMR Road, Nehru Nagar, Kottivakkam, Chennai, Tamil Nadu 600041",,,"12.9735365,80.246612"
719,Spears School of Strategy and Management (S3M Global),College,Chennai,,,,
720,Hayakawa Japanese Langauage School,College,Chennai,"19, E Mada St, Aminjikarai, Chennai, Tamil Nadu 600029",,,"13.073045,80.2262651"
721,Madras Institute of Quantitative Studies,College,Chennai,"3737+RV9, Royapettah, Chennai, Tamil Nadu 600014",,,"13.054533,80.2621481"
722,"Centre for Development of Advanced Computing, Avadi",College,Mumbai,"Gulmohar, Cross Rd Number 9, Gulmohar Road, JVPD Scheme, Juhu, Mumbai, Maharashtra 400049",,,"19.1147149,72.831262"
723,MICA – Online Programs – Talentedge,College,Mumbai,"WING-A, 7th Floor, Lal Bahadur Shastri Marg, B Wing, Nityanand Nagar, Ghatkopar West, Mumbai, Maharashtra 400086",,,"19.0926945,72.9101281"
724,Canopus Business Management Group,College,Chennai,,,,
725,"3Edge Solutions, Chennai",College,Chennai,"Tra-augment People Solutions 60/2, LB Road (Inside Thyagaraja Complex, Thiruvanmiyur, Chennai, Tamil Nadu 600041",,,"12.9895285,80.2542217"
726,"ITM Executive Education Centre, Chennai",College,Chennai,,,,
727,Sooriya School of Nursing,College,Chennai,,,,
728,Prof. M. Viswanathan Diabetes Research Centre,College,Chennai,"4, W Madha Church St, Panaimarathotti, Pudumanaikuppam, Royapuram, Chennai, Tamil Nadu 600013",,,"13.1122141,80.2929404"
729,Dharmamurthi Rao Bhahadur Calavala Cunnan Chetty's Hindu College,College,Chennai,"43FF+CH5, Chennai - Tiruttani Hwy, Dharmamurthy Nagar, Pattabiram, Tamil Nadu 600072",,,"13.123516,80.0713977"
730,Imagin Xp - Vels University,College,Pune,"Sai Heritage, 3'rd floor, Baner Rd, near State Bank of Mysore, Baner, Pune, Maharashtra 411045",,,"18.5644956,73.7777867"
731,"SANDS Institute of Technology, Ekkatuthangal",College,Chennai,"3, 2nd Ave, Nehru Nagar, Anna Nagar, Chennai, Tamil Nadu 600040",,,"13.0847648,80.2068547"
732,Cinthamani Entertainment Technologies Academy,College,Chennai,"48, Raja Badar St, T Nagar, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017",,,"13.0413388,80.2346979"
733,Apollo Priyadarshanam Institute of Technology,College,Chennai,,,,
734,Nitra Institute of Sleep Sciences,College,Thane,"5XP9+XGV, Second Floor, Nest Hospital, Behind State Bank of India, Near Ice Factory, Off Gokhale Road, Naupada, Thane West, Maharashtra 400602",,,"19.1874966,72.9662328"
735,Coremind Technologies,College,Chennai,,,,
736,Anna Adarsh Teacher Training Institute,College,Chennai,"5TH CROSS STREET, SAKTHI NAGAR, 5th Cross St, Sakthi Nagar, Ponneri, Tamil Nadu 601204",,,"13.332536,80.1976743"
737,Maxx Tec Net Academy,College,Chennai,,,,
738,Es Subramaniam Memorial College of Arts and Science,College,Chennai,,,,
739,Sri Rangaboopathy Teacher Training Institute,College,Chennai,,,,
740,Zilogic Systems,College,Chennai,,,,
741,"WLCI College, Chennai",College,Chennai,,,,
742,National Institute For The Empowerment of Persons With Visual Disabilities,College,Chennai,,,,
743,Sindhi College of Arts and Science,College,Chennai,"146 Poonamallee High road Thiruverkadu Temple Arch, Numbal, Chennai, Tamil Nadu 600077",,,"13.060118,80.127942"
744,VirtualMaze,College,Chennai,"3rd floor, 8/25, Kambar St, Guindy, Chennai, Ramapuram, Tamil Nadu 600016",,,"13.006208,80.2014417"
745,Sathiyasai Teacher Training Institute,College,Chennai,"7, Rajaji St, Kamaraj Nagar, TNHB Mig V Block, Avadi, Tamil Nadu 600071",,,"13.1123341,80.0938226"
746,New Maars Software India,College,Chennai,"East Coast Chamber, II Floor, 92, G N Chetty Road, Opposite Vani Mahal, T Nagar, above Sony Center, Chennai, Tamil Nadu 600017",,,"13.0449178,80.2368852"
747,Perpetro Technologies,College,Chennai,"New No 30/1, Old No 135, Velachery Road, Little Mount, Saidapet, Chennai, Tamil Nadu 600015",,,"13.0140025,80.2218699"
748,Sri Ahobila Muth Sanskrit College,College,Chennai,,,,
749,ST Nary's School of Management Studies - Tamil Nadu,College,Chennai,"37MC+38F, Jeppiaar Nagar, Rajiv Gandhi Road, Solinganallur, Chennai, Tamil Nadu",,,"13.0826914,80.2682122"
750,National Management School,College,Chennai,,,,
751,Dakshin Institute of Management Sciences (DIMS),College,Chennai,,,,
752,Mar Thoma College Tiruvalla,College,Chennai,"Thiruvalla - Mallappally Rd, Thiruvalla, Kerala 689111",,,"9.4005944,76.5815195"
753,"Department of Vedic Astrology, VELS Institute of Science, Technology and Advanced Studies",College,Mumbai,"15, Madame Cama Rd, Mantralaya, Fort, Mumbai, Maharashtra 400032",,,"18.9260716,72.8276905"
754,The Madras Sanskrit College,College,Chennai,"84, Royapettah High Rd, Mylapore, Chennai, Tamil Nadu 600004",,,"13.0404086,80.2655842"
755,The Academy for Logistics Knowledge,College,Chennai,,,,
756,NIIT Imperia,College,Mumbai,"3V42+9M2, MMRDA Road, beside Family Court, near Income Tax Office, E Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051",,,"19.0558759,72.8490742"
757,M&H Progressive Skills,College,Chennai,"PK 18, Phase 5 Rd, Guindy Industrial Estate, Ekkatuthangal, Chennai, Tamil Nadu 600032",,,"13.0222843,80.2077457"
758,RB Gothi Jain College For Women,College,Chennai,,,,
759,Bluebrid Institute of Training Solutions,College,Chennai,"7FPC+RW5, Almala, Khurdwadi, Maharashtra 413520",,,"18.2870152,76.4697992"
760,iAthena...,College,Chennai,,,,
761,Big Classes,College,Chennai,,,,
762,IICT Infotech,College,Chennai,,,,
763,"CADD School, Padi",College,Chennai,"Office No.3, First floor, Madras Thiruvallur High Rd, opp.to Wheels India, Padi, Chennai, Tamil Nadu 600050",,,"13.1015202,80.1902821"
764,Digitiser,College,Chennai,,,,
765,Anna Nagar KBuffer,College,Chennai,,,,
766,Sri Lakshmi Ammaal Engineering College (SLAEC),College,Chennai,,,,
767,"Fisheries Business School, Vaniyanchavadi - Tamil Nadu Fisheries University",College,Chennai,"R6GJ+5W5, TNFU OMR Campus, Rajiv Gandhi Salai (OMR), Vaniyanchavadi, Padur (Post), Chennai, Tamil Nadu 603103",,,"12.8253822,80.2297978"
768,Career Innovation Technologies,College,Chennai,,,,
769,Siga Polytechnic College,College,Chennai,"49, Taylors Road, Kilpauk, Chennai, Tamil Nadu 600010",,,"13.0787187,80.23556"
770,Sooriya Hospital,College,Chennai,,,,
771,AMEKS Infotech,College,Chennai,,,,
772,VIT - Bonsai,College,Chennai,,,,
773,Jadavpur University,College,Kolkata,,,,
774,Calcutta University,College,Kolkata,,,,
775,IIM Calcutta - Indian Institute of Management,College,Kolkata,"C7VX+VVV, Diamond Harbour Rd, Joka, Kolkata, West Bengal 700104",,,"22.4447493,88.2970967"
776,"IIMT Studies- International Institute of Management and Technical Studies, Kolkata",College,Kolkata,,,,
777,Manav Rachna Centre for Distance and Online Education,College,Kolkata,"Sector 21C, Faridabad, Haryana 121001",,,"28.4327174,77.2936956"
778,Institute of Post Graduate Medical Education and Research,College,Kolkata,,,,
779,"Presidency University, Kolkata",College,Kolkata,"86, 1, College St, Calcutta University, College Square, Kolkata, West Bengal 700073",,,"22.5763855,88.3606583"
780,University of Kalyani,College,Kolkata,,,,
781,"NSHM Institute of Hotel & Tourism Management, NSHM Knowledge Campus - Kolkata Campus",College,Kolkata,,,,
782,"Moople Institute of Animation and Design, Barasat",College,Kolkata,"73, Bijoy Laxmi 2nd Floor, Barasat, Colony More, Kolkata, West Bengal 700124",,,"22.7235356,88.4758942"
783,"National Institute of Pharmaceutical Education and Research, Kolkata",College,Kolkata,"P.O. Bengal Chemicals, Chunilal Bhawan (Adjacent to BCPL, 168, Maniktala Main Rd, P.S, Phool Bagan, Kankurgachi, Kolkata, West Bengal 700054",,,"22.5798243,88.3962496"
784,Medical College,College,Kolkata,,,,
785,Maulana Abul Kalam Azad University of Technology [MAKAUT],College,Kolkata,"BF Block, Sector 1, Bidhannagar, Kolkata, West Bengal 700064",,,"22.5964347,88.414757"
786,Amity University Online,College,Kolkata,"N Block, Amity University, Campus, Sector 125, Noida, Uttar Pradesh 201301",,,"28.5431144,77.3299341"
787,"Moople Institute of Animation and Design, New Alipore",College,Kolkata,,,,
788,International Management Institute,College,Kolkata,,,,
789,JIS College of Engineering,College,Kolkata,"Barrackpore - Kalyani Expy, Block A5, Block A, Kalyani, West Bengal 741235",,,"22.9595762,88.4451771"
790,Institute of Engineering and Management,College,Kolkata,,,,
791,Online Manipal,College,Kolkata,onlinemanipal.com,,,"19.6973806,61.0776043"
792,"Moople Institute of Animation and Design, Elgin Road",College,Kolkata,,,,
793,Heritage Institute of Technology,College,Kolkata,,,,
794,NLU Kolkata (NUJS) - The West Bengal National University of Juridical Sciences,College,Kolkata,"WBNUJS BOYS' HOSTEL, NATIONAL UNIVERSITY OF JURIDICAL SCIENCES, 12, LB Block, Sector 3, Bidhannagar, Kolkata, West Bengal 700098",,,"22.5610996,88.408058"
795,BBIT - Budge Budge Institute of Technology,College,Kolkata,"Nishchintapur, Budge Budge, Kolkata, West Bengal 700137",,,"22.4588207,88.1679899"
796,"NSHM Design School, NSHM Knowledge Campus - Kolkata Campus",College,Kolkata,,,,
797,"NSHM Institute of Computing & Analytics, NSHM Knowledge Campus - Kolkata Campus",College,Kolkata,"124, 60, Basanta Lal Saha Rd, Tara Park, Behala, Kolkata, West Bengal 700053",,,"22.4965165,88.3362365"
798,HIT - Haldia Institute of Technology,College,Kolkata,"Hatiberia, ICARE Complex, Dist, Haldia, West Bengal 721657",,,"22.0505921,88.0696377"
799,Guru Nanak Institute of Technology - GNIT,College,Kolkata,"157/F, Nilgunj Rd, Sahid Colony, Panihati, Khardaha, West Bengal 700114",,,"22.6951326,88.3763246"
800,Techno International New Town,College,Kolkata,"1/1, Service Rd, DG Block(Newtown), Action Area I, Newtown, Chakpachuria, New Town, West Bengal 700156",,,"22.5782679,88.472632"
801,"Moople Institute of Animation and Design, Kudhghat",College,Kolkata,"Metro, 26B, Chandi Ghosh Rd, near Netaji Nagar, Kudghat, Ashok Nagar, Netaji Nagar, Kolkata, West Bengal 700040",,,"22.4826285,88.3438274"
802,"NSHM Business School, NSHM Knowledge Campus - Kolkata Campus",College,Kolkata,,,,
803,MCKV Institute of Engineering,College,Kolkata,"243, G T Road North, Liluah, Howrah, West Bengal 711204",,,"22.619637,88.3451276"
804,NIT - Narula Institute of Technology,College,Kolkata,"81, Nilgunj Rd, Jagarata Pally, Deshpriya Nagar, Agarpara, Kolkata, West Bengal 700109",,,"22.6768604,88.3764901"
805,UEM Kolkata - University of Engineering and Management,College,Kolkata,"University Of Engineering & Management, New Town, University Area, Plot No. III, B/5, New Town Rd, Action Area III, Newtown, New Town, West Bengal 700160",,,"22.5599202,88.4873265"
806,"Moople Institute of Animation and Design, Sealdah",College,Kolkata,,,,
807,"Moople Institute of Animation and Design, Sonarpur",College,Kolkata,"Sonarpur Bus Station 2nd Floor, Nandi Bhaban, Sonarpur Station Rd, Kamrabd, Kolkata, West Bengal 700150",,,"22.4429631,88.423256"
808,Indian Institute of Social Welfare and Business Management,College,Kolkata,"H9G6+C8F, Madan Mohan Sen St, Behind Ph.D Section, Calcutta University, College Square West, Calcutta University, College Square, Kolkata, West Bengal 700073",,,"22.5760554,88.3582086"
809,Calcutta Business School,College,Kolkata,"Diamond Harbour Road Opp. Nilgiri Cinema Hall, Bishnupur, Bara Gagan Gohalia, Kolkata, West Bengal 743503",,,"22.3900361,88.2698223"
810,Techno Main Salt Lake,College,Kolkata,"Techno India, TECHNO INDIA : EM-4/1, Sector V, Bidhannagar, Kolkata, West Bengal 700091",,,"22.5761707,88.4244544"
811,"Moople Institute of Animation and Design, Kudhghat",College,Kolkata,"Metro, 26B, Chandi Ghosh Rd, near Netaji Nagar, Kudghat, Ashok Nagar, Netaji Nagar, Kolkata, West Bengal 700040",,,"22.4826285,88.3438274"
812,"Moople Institute of Animation and Design, Sonarpur",College,Kolkata,"Sonarpur Bus Station 2nd Floor, Nandi Bhaban, Sonarpur Station Rd, Kamrabd, Kolkata, West Bengal 700150",,,"22.4429631,88.423256"
813,BESC - The Bhawanipur Education Society College,College,Kolkata,"5, Elgin Rd, Sreepally, Bhowanipore, Kolkata, West Bengal 700020",,,"22.5379382,88.3504517"
814,Brainware University,College,Kolkata,,,,
815,Eastern Institute for Integrated Learning in Management - EIILM,College,Kolkata,"6, Waterloo St, Esplanade, Chowringhee North, Bow Barracks, Kolkata, West Bengal 700069",,,"22.5673144,88.3481509"
816,"Moople Institute of Animation and Design, Sealdah",College,Kolkata,,,,
817,"NSHM Institute of Health Sciences, NSHM Knowledge Campus - Kolkata Campus",College,Kolkata,"124, 60, Basanta Lal Saha Rd, Tara Park, Behala, Kolkata, West Bengal 700053",,,"22.4965165,88.3362365"
818,Techno India University,College,Kolkata,"EM-4, EM Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091",,,"22.5760026,88.4259374"
819,Amity University Online,College,Kolkata,"N Block, Amity University, Campus, Sector 125, Noida, Uttar Pradesh 201301",,,"28.5431144,77.3299341"
820,Praxis Business School,College,Kolkata,,,,
821,"NSHM Design School, NSHM Knowledge Campus - Kolkata Campus",College,Kolkata,,,,
822,Globsyn Business School,College,Kolkata,,,,
823,Shri Shikshayatan College,College,Kolkata,"11, Lord Sinha Road, Elgin, Kolkata, West Bengal 700071",,,"22.5431049,88.3468611"
824,Netaji Subhash Engineering College,College,Kolkata,,,,
825,Swami Vivekananda Institute of Science and Technology,College,Kolkata,,,,
826,The Neotia University,College,Kolkata,,,,
827,"NSHM Institute of Computing & Analytics, NSHM Knowledge Campus - Kolkata Campus",College,Kolkata,"124, 60, Basanta Lal Saha Rd, Tara Park, Behala, Kolkata, West Bengal 700053",,,"22.4965165,88.3362365"
828,Adamas University,College,Kolkata,,,,
829,Swami Vivekananda Institute of Modern Science - SVIMS,College,Kolkata,"Sonarpur Station Rd, Karbala More, Kumarkhali, Narendrapur, Kolkata, West Bengal 700103",,,"22.4461979,88.4001934"
830,JIS University,College,Kolkata,"81, Nilgunj Rd, Jagarata Pally, Deshpriya Nagar, Agarpara, Kolkata, West Bengal 700109",,,"22.6758974,88.3760148"
831,"ICFAI Business School (IBS), Kolkata",College,Kolkata,,,,
832,"NSHM Institute of Hotel & Tourism Management, NSHM Knowledge Campus - Kolkata Campus",College,Kolkata,,,,
